subject,trialCount,trialAttempt,slot,src,acc
a1sn7eozuw5vp3,2,6,slot6,picture9_neutral.jpg,1
a1sn7eozuw5vp3,2,6,slot7,picture2_threat.jpg,1
a1sn7eozuw5vp3,2,6,slot8,picture1_threat.jpg,0
a1sn7eozuw5vp3,2,6,slot9,picture1_neutral.jpg,0
a1sn7eozuw5vp3,2,7,slot0,picture3_neutral.jpg,1
a1sn7eozuw5vp3,2,7,slot1,picture4_threat.jpg,1
a1sn7eozuw5vp3,2,7,slot2,picture2_neutral.jpg,1
a1sn7eozuw5vp3,2,7,slot3,picture3_threat.jpg,1
a1sn7eozuw5vp3,2,7,slot4,picture10_neutral.jpg,1
a1sn7eozuw5vp3,2,7,slot5,picture1_threat.jpg,0
a1sn7eozuw5vp3,2,7,slot6,picture9_neutral.jpg,1
a1sn7eozuw5vp3,2,7,slot7,picture2_threat.jpg,1
a1sn7eozuw5vp3,2,7,slot8,picture7_neutral.jpg,1
a1sn7eozuw5vp3,2,7,slot9,picture1_neutral.jpg,0
a1sn7eozuw5vp3,2,8,slot0,picture3_neutral.jpg,1
a1sn7eozuw5vp3,2,8,slot1,picture4_threat.jpg,1
a1sn7eozuw5vp3,2,8,slot2,picture2_neutral.jpg,1
a1sn7eozuw5vp3,2,8,slot3,picture3_threat.jpg,1
a1sn7eozuw5vp3,2,8,slot4,picture10_neutral.jpg,1
a1sn7eozuw5vp3,2,8,slot5,picture1_neutral.jpg,1
a1sn7eozuw5vp3,2,8,slot6,picture9_neutral.jpg,1
a1sn7eozuw5vp3,2,8,slot7,picture2_threat.jpg,1
a1sn7eozuw5vp3,2,8,slot8,picture7_neutral.jpg,1
a1sn7eozuw5vp3,2,8,slot9,picture1_threat.jpg,1
a1sn7eozuw5vp3,3,1,slot0,picture3_neutral.jpg,1
a1sn7eozuw5vp3,3,1,slot1,picture2_neutral.jpg,0
a1sn7eozuw5vp3,3,1,slot2,picture4_threat.jpg,0
a1sn7eozuw5vp3,3,1,slot3,picture3_threat.jpg,1
a1sn7eozuw5vp3,3,1,slot4,picture10_neutral.jpg,1
a1sn7eozuw5vp3,3,1,slot5,picture1_neutral.jpg,1
a1sn7eozuw5vp3,3,1,slot6,picture9_neutral.jpg,1
a1sn7eozuw5vp3,3,1,slot7,picture2_threat.jpg,1
a1sn7eozuw5vp3,3,1,slot8,picture7_neutral.jpg,1
a1sn7eozuw5vp3,3,1,slot9,picture1_threat.jpg,1
a1sn7eozuw5vp3,3,2,slot0,picture3_neutral.jpg,1
a1sn7eozuw5vp3,3,2,slot1,picture2_neutral.jpg,0
a1sn7eozuw5vp3,3,2,slot2,picture4_threat.jpg,0
a1sn7eozuw5vp3,3,2,slot3,picture3_threat.jpg,1
a1sn7eozuw5vp3,3,2,slot4,picture10_neutral.jpg,1
a1sn7eozuw5vp3,3,2,slot5,picture1_neutral.jpg,1
a1sn7eozuw5vp3,3,2,slot6,picture9_neutral.jpg,1
a1sn7eozuw5vp3,3,2,slot7,picture2_threat.jpg,1
a1sn7eozuw5vp3,3,2,slot8,picture7_neutral.jpg,1
a1sn7eozuw5vp3,3,2,slot9,picture1_threat.jpg,1
a1sn7eozuw5vp3,3,3,slot0,picture3_neutral.jpg,1
a1sn7eozuw5vp3,3,3,slot1,picture4_threat.jpg,1
a1sn7eozuw5vp3,3,3,slot2,picture2_neutral.jpg,1
a1sn7eozuw5vp3,3,3,slot3,picture3_threat.jpg,1
a1sn7eozuw5vp3,3,3,slot4,picture10_neutral.jpg,1
a1sn7eozuw5vp3,3,3,slot5,picture1_neutral.jpg,1
a1sn7eozuw5vp3,3,3,slot6,picture9_neutral.jpg,1
a1sn7eozuw5vp3,3,3,slot7,picture2_threat.jpg,1
a1sn7eozuw5vp3,3,3,slot8,picture7_neutral.jpg,1
a1sn7eozuw5vp3,3,3,slot9,picture1_threat.jpg,1
a1sn7eozuw5vp3,4,1,slot0,picture3_neutral.jpg,1
a1sn7eozuw5vp3,4,1,slot1,picture4_threat.jpg,1
a1sn7eozuw5vp3,4,1,slot2,picture2_neutral.jpg,1
a1sn7eozuw5vp3,4,1,slot3,picture3_threat.jpg,1
a1sn7eozuw5vp3,4,1,slot4,picture10_neutral.jpg,1
a1sn7eozuw5vp3,4,1,slot5,picture1_neutral.jpg,1
a1sn7eozuw5vp3,4,1,slot6,picture9_neutral.jpg,1
a1sn7eozuw5vp3,4,1,slot7,picture7_neutral.jpg,0
a1sn7eozuw5vp3,4,1,slot8,picture2_threat.jpg,0
a1sn7eozuw5vp3,4,1,slot9,picture1_threat.jpg,1
a1sn7eozuw5vp3,4,2,slot0,picture3_neutral.jpg,1
a1sn7eozuw5vp3,4,2,slot1,picture4_threat.jpg,1
a1sn7eozuw5vp3,4,2,slot2,picture2_neutral.jpg,1
a1sn7eozuw5vp3,4,2,slot3,picture3_threat.jpg,1
a1sn7eozuw5vp3,4,2,slot4,picture10_neutral.jpg,1
a1sn7eozuw5vp3,4,2,slot5,picture1_neutral.jpg,1
a1sn7eozuw5vp3,4,2,slot6,picture9_neutral.jpg,1
a1sn7eozuw5vp3,4,2,slot7,picture2_threat.jpg,1
a1sn7eozuw5vp3,4,2,slot8,picture7_neutral.jpg,1
a1sn7eozuw5vp3,4,2,slot9,picture1_threat.jpg,1
a1sn7eozuw5vp3,5,1,slot0,picture3_neutral.jpg,1
a1sn7eozuw5vp3,5,1,slot1,picture4_threat.jpg,1
a1sn7eozuw5vp3,5,1,slot2,picture2_neutral.jpg,1
a1sn7eozuw5vp3,5,1,slot3,picture3_threat.jpg,1
a1sn7eozuw5vp3,5,1,slot4,picture10_neutral.jpg,1
a1sn7eozuw5vp3,5,1,slot5,picture1_threat.jpg,0
a1sn7eozuw5vp3,5,1,slot6,picture9_neutral.jpg,1
a1sn7eozuw5vp3,5,1,slot7,picture7_neutral.jpg,0
a1sn7eozuw5vp3,5,1,slot8,picture2_threat.jpg,0
a1sn7eozuw5vp3,5,1,slot9,picture1_neutral.jpg,0
a1sn7eozuw5vp3,5,2,slot0,picture3_neutral.jpg,1
a1sn7eozuw5vp3,5,2,slot1,picture4_threat.jpg,1
a1sn7eozuw5vp3,5,2,slot2,picture2_neutral.jpg,1
a1sn7eozuw5vp3,5,2,slot3,picture3_threat.jpg,1
a1sn7eozuw5vp3,5,2,slot4,picture10_neutral.jpg,1
a1sn7eozuw5vp3,5,2,slot5,picture1_neutral.jpg,1
a1sn7eozuw5vp3,5,2,slot6,picture9_neutral.jpg,1
a1sn7eozuw5vp3,5,2,slot7,picture2_threat.jpg,1
a1sn7eozuw5vp3,5,2,slot8,picture7_neutral.jpg,1
a1sn7eozuw5vp3,5,2,slot9,picture1_threat.jpg,1
a1sn7eozuw5vp3,6,1,slot0,picture3_neutral.jpg,1
a1sn7eozuw5vp3,6,1,slot1,picture4_threat.jpg,1
a1sn7eozuw5vp3,6,1,slot2,picture2_neutral.jpg,1
a1sn7eozuw5vp3,6,1,slot3,picture3_threat.jpg,1
a1sn7eozuw5vp3,6,1,slot4,picture10_neutral.jpg,1
a1sn7eozuw5vp3,6,1,slot5,picture1_threat.jpg,0
a1sn7eozuw5vp3,6,1,slot6,picture9_neutral.jpg,1
a1sn7eozuw5vp3,6,1,slot7,picture7_neutral.jpg,0
a1sn7eozuw5vp3,6,1,slot8,picture2_threat.jpg,0
a1sn7eozuw5vp3,6,1,slot9,picture1_neutral.jpg,0
a1sn7eozuw5vp3,6,2,slot0,picture3_neutral.jpg,1
a1sn7eozuw5vp3,6,2,slot1,picture4_threat.jpg,1
a1sn7eozuw5vp3,6,2,slot2,picture2_neutral.jpg,1
a1sn7eozuw5vp3,6,2,slot3,picture3_threat.jpg,1
a1sn7eozuw5vp3,6,2,slot4,picture10_neutral.jpg,1
a1sn7eozuw5vp3,6,2,slot5,picture1_neutral.jpg,1
a1sn7eozuw5vp3,6,2,slot6,picture9_neutral.jpg,1
a1sn7eozuw5vp3,6,2,slot7,picture2_threat.jpg,1
a1sn7eozuw5vp3,6,2,slot8,picture7_neutral.jpg,1
a1sn7eozuw5vp3,6,2,slot9,picture1_threat.jpg,1
ax8nxtt8qmghc,2,1,slot0,picture9_neutral.jpg,1
ax8nxtt8qmghc,2,1,slot1,picture2_neutral.jpg,0
ax8nxtt8qmghc,2,1,slot2,picture4_threat.jpg,1
ax8nxtt8qmghc,2,1,slot3,picture3_threat.jpg,1
ax8nxtt8qmghc,2,1,slot4,picture3_neutral.jpg,1
ax8nxtt8qmghc,2,1,slot5,picture1_threat.jpg,0
ax8nxtt8qmghc,2,1,slot6,picture2_threat.jpg,1
ax8nxtt8qmghc,2,1,slot7,picture4_neutral.jpg,0
ax8nxtt8qmghc,2,1,slot8,picture6_neutral.jpg,1
ax8nxtt8qmghc,2,1,slot9,picture8_neutral.jpg,1
ax8nxtt8qmghc,2,2,slot0,picture9_neutral.jpg,1
ax8nxtt8qmghc,2,2,slot1,picture1_threat.jpg,0
ax8nxtt8qmghc,2,2,slot2,picture4_threat.jpg,1
ax8nxtt8qmghc,2,2,slot3,picture3_threat.jpg,1
ax8nxtt8qmghc,2,2,slot4,picture3_neutral.jpg,1
ax8nxtt8qmghc,2,2,slot5,picture2_neutral.jpg,1
ax8nxtt8qmghc,2,2,slot6,picture2_threat.jpg,1
ax8nxtt8qmghc,2,2,slot7,picture4_neutral.jpg,0
ax8nxtt8qmghc,2,2,slot8,picture6_neutral.jpg,1
ax8nxtt8qmghc,2,2,slot9,picture8_neutral.jpg,1
ax8nxtt8qmghc,2,3,slot0,picture9_neutral.jpg,1
ax8nxtt8qmghc,2,3,slot1,picture4_neutral.jpg,1
ax8nxtt8qmghc,2,3,slot2,picture4_threat.jpg,1
ax8nxtt8qmghc,2,3,slot3,picture3_threat.jpg,1
ax8nxtt8qmghc,2,3,slot4,picture3_neutral.jpg,1
ax8nxtt8qmghc,2,3,slot5,picture2_neutral.jpg,1
ax8nxtt8qmghc,2,3,slot6,picture2_threat.jpg,1
ax8nxtt8qmghc,2,3,slot7,picture1_threat.jpg,1
ax8nxtt8qmghc,2,3,slot8,picture6_neutral.jpg,1
ax8nxtt8qmghc,2,3,slot9,picture8_neutral.jpg,1
a20nnuvdl65rvv,3,1,slot0,picture1_neutral.jpg,0
a20nnuvdl65rvv,3,1,slot1,picture7_neutral.jpg,0
a20nnuvdl65rvv,3,1,slot2,picture3_neutral.jpg,0
a20nnuvdl65rvv,3,1,slot3,picture4_threat.jpg,0
a20nnuvdl65rvv,3,1,slot4,picture2_threat.jpg,0
a20nnuvdl65rvv,3,1,slot5,picture6_neutral.jpg,1
a20nnuvdl65rvv,3,1,slot6,picture5_neutral.jpg,1
a20nnuvdl65rvv,3,1,slot7,picture1_threat.jpg,1
a20nnuvdl65rvv,3,1,slot8,picture3_threat.jpg,1
a20nnuvdl65rvv,3,1,slot9,picture8_neutral.jpg,1
a20nnuvdl65rvv,3,2,slot0,picture1_neutral.jpg,0
a20nnuvdl65rvv,3,2,slot1,picture7_neutral.jpg,0
a20nnuvdl65rvv,3,2,slot2,picture3_neutral.jpg,0
a20nnuvdl65rvv,3,2,slot3,picture4_threat.jpg,0
a20nnuvdl65rvv,3,2,slot4,picture2_threat.jpg,0
a20nnuvdl65rvv,3,2,slot5,picture6_neutral.jpg,1
a20nnuvdl65rvv,3,2,slot6,picture5_neutral.jpg,1
a20nnuvdl65rvv,3,2,slot7,picture1_threat.jpg,1
a20nnuvdl65rvv,3,2,slot8,picture3_threat.jpg,1
a20nnuvdl65rvv,3,2,slot9,picture8_neutral.jpg,1
a20nnuvdl65rvv,3,3,slot0,picture1_neutral.jpg,0
a20nnuvdl65rvv,3,3,slot1,picture7_neutral.jpg,0
a20nnuvdl65rvv,3,3,slot2,picture3_neutral.jpg,0
a20nnuvdl65rvv,3,3,slot3,picture4_threat.jpg,0
a20nnuvdl65rvv,3,3,slot4,picture2_threat.jpg,0
a20nnuvdl65rvv,3,3,slot5,picture6_neutral.jpg,1
a20nnuvdl65rvv,3,3,slot6,picture5_neutral.jpg,1
a20nnuvdl65rvv,3,3,slot7,picture1_threat.jpg,1
a20nnuvdl65rvv,3,3,slot8,picture3_threat.jpg,1
a20nnuvdl65rvv,3,3,slot9,picture8_neutral.jpg,1
a20nnuvdl65rvv,3,4,slot0,picture7_neutral.jpg,1
a20nnuvdl65rvv,3,4,slot1,picture3_neutral.jpg,1
a20nnuvdl65rvv,3,4,slot2,picture4_threat.jpg,1
a20nnuvdl65rvv,3,4,slot3,picture2_threat.jpg,1
a20nnuvdl65rvv,3,4,slot4,picture1_neutral.jpg,1
a20nnuvdl65rvv,3,4,slot5,picture6_neutral.jpg,1
a20nnuvdl65rvv,3,4,slot6,picture5_neutral.jpg,1
a20nnuvdl65rvv,3,4,slot7,picture1_threat.jpg,1
a20nnuvdl65rvv,3,4,slot8,picture3_threat.jpg,1
a20nnuvdl65rvv,3,4,slot9,picture8_neutral.jpg,1
a7b9gor4ql3zv,2,1,slot0,picture8_neutral.jpg,1
a7b9gor4ql3zv,2,1,slot1,picture4_threat.jpg,1
a7b9gor4ql3zv,2,1,slot2,picture1_threat.jpg,1
a7b9gor4ql3zv,2,1,slot3,picture10_neutral.jpg,1
a7b9gor4ql3zv,2,1,slot4,picture7_neutral.jpg,1
a7b9gor4ql3zv,2,1,slot5,picture6_neutral.jpg,1
a7b9gor4ql3zv,2,1,slot6,picture2_neutral.jpg,1
a7b9gor4ql3zv,2,1,slot7,picture9_neutral.jpg,1
a7b9gor4ql3zv,2,1,slot8,picture3_threat.jpg,1
a7b9gor4ql3zv,2,1,slot9,picture2_threat.jpg,1
a7b9gor4ql3zv,2,2,slot0,picture4_threat.jpg,0
a7b9gor4ql3zv,2,2,slot1,picture8_neutral.jpg,0
a7b9gor4ql3zv,2,2,slot2,picture1_threat.jpg,1
a7b9gor4ql3zv,2,2,slot3,picture10_neutral.jpg,1
a7b9gor4ql3zv,2,2,slot4,picture7_neutral.jpg,1
a7b9gor4ql3zv,2,2,slot5,picture6_neutral.jpg,1
a7b9gor4ql3zv,2,2,slot6,picture2_neutral.jpg,1
a7b9gor4ql3zv,2,2,slot7,picture9_neutral.jpg,1
a7b9gor4ql3zv,2,2,slot8,picture3_threat.jpg,1
a7b9gor4ql3zv,2,2,slot9,picture2_threat.jpg,1
a7b9gor4ql3zv,2,3,slot0,picture8_neutral.jpg,1
a7b9gor4ql3zv,2,3,slot1,picture4_threat.jpg,1
a7b9gor4ql3zv,2,3,slot2,picture1_threat.jpg,1
a7b9gor4ql3zv,2,3,slot3,picture10_neutral.jpg,1
a7b9gor4ql3zv,2,3,slot4,picture7_neutral.jpg,1
a7b9gor4ql3zv,2,3,slot5,picture6_neutral.jpg,1
a7b9gor4ql3zv,2,3,slot6,picture2_neutral.jpg,1
a7b9gor4ql3zv,2,3,slot7,picture9_neutral.jpg,1
a7b9gor4ql3zv,2,3,slot8,picture3_threat.jpg,1
a7b9gor4ql3zv,2,3,slot9,picture2_threat.jpg,1
a9692y27lbxt9,2,1,slot0,picture7_neutral.jpg,0
a9692y27lbxt9,2,1,slot1,picture1_threat.jpg,0
a9692y27lbxt9,2,1,slot2,picture9_neutral.jpg,0
a9692y27lbxt9,2,1,slot3,picture10_neutral.jpg,0
a9692y27lbxt9,2,1,slot4,picture5_neutral.jpg,0
a9692y27lbxt9,2,1,slot5,picture1_neutral.jpg,0
a9692y27lbxt9,2,1,slot6,picture4_threat.jpg,0
a9692y27lbxt9,2,1,slot7,picture3_neutral.jpg,0
a9692y27lbxt9,2,1,slot8,picture3_threat.jpg,0
a9692y27lbxt9,2,1,slot9,picture2_threat.jpg,0
a9692y27lbxt9,2,2,slot0,picture7_neutral.jpg,0
a9692y27lbxt9,2,2,slot1,picture1_threat.jpg,0
a9692y27lbxt9,2,2,slot2,picture9_neutral.jpg,0
a9692y27lbxt9,2,2,slot3,picture5_neutral.jpg,0
a9692y27lbxt9,2,2,slot4,picture10_neutral.jpg,0
a9692y27lbxt9,2,2,slot5,picture1_neutral.jpg,0
a9692y27lbxt9,2,2,slot6,picture4_threat.jpg,0
a9692y27lbxt9,2,2,slot7,picture3_neutral.jpg,0
a9692y27lbxt9,2,2,slot8,picture3_threat.jpg,0
a9692y27lbxt9,2,2,slot9,picture2_threat.jpg,0
a9692y27lbxt9,2,3,slot0,picture7_neutral.jpg,0
a9692y27lbxt9,2,3,slot1,picture1_threat.jpg,0
a9692y27lbxt9,2,3,slot2,picture9_neutral.jpg,0
a9692y27lbxt9,2,3,slot3,picture5_neutral.jpg,0
a9692y27lbxt9,2,3,slot4,picture4_threat.jpg,0
a9692y27lbxt9,2,3,slot5,picture1_neutral.jpg,0
a9692y27lbxt9,2,3,slot6,picture10_neutral.jpg,0
a9692y27lbxt9,2,3,slot7,picture3_neutral.jpg,0
a9692y27lbxt9,2,3,slot8,picture3_threat.jpg,0
a9692y27lbxt9,2,3,slot9,picture2_threat.jpg,0
a9692y27lbxt9,2,4,slot0,picture7_neutral.jpg,0
a9692y27lbxt9,2,4,slot1,picture1_threat.jpg,0
a9692y27lbxt9,2,4,slot2,picture9_neutral.jpg,0
a9692y27lbxt9,2,4,slot3,picture5_neutral.jpg,0
a9692y27lbxt9,2,4,slot4,picture4_threat.jpg,0
a9692y27lbxt9,2,4,slot5,picture10_neutral.jpg,0
a9692y27lbxt9,2,4,slot6,picture1_neutral.jpg,0
a9692y27lbxt9,2,4,slot7,picture3_neutral.jpg,0
a9692y27lbxt9,2,4,slot8,picture3_threat.jpg,0
a9692y27lbxt9,2,4,slot9,picture2_threat.jpg,0
a9692y27lbxt9,2,5,slot0,picture7_neutral.jpg,0
a9692y27lbxt9,2,5,slot1,picture1_threat.jpg,0
a9692y27lbxt9,2,5,slot2,picture9_neutral.jpg,0
a9692y27lbxt9,2,5,slot3,picture5_neutral.jpg,0
a9692y27lbxt9,2,5,slot4,picture4_threat.jpg,0
a9692y27lbxt9,2,5,slot5,picture3_neutral.jpg,0
a9692y27lbxt9,2,5,slot6,picture1_neutral.jpg,0
a9692y27lbxt9,2,5,slot7,picture10_neutral.jpg,1
a9692y27lbxt9,2,5,slot8,picture3_threat.jpg,0
a9692y27lbxt9,2,5,slot9,picture2_threat.jpg,0
a9692y27lbxt9,2,6,slot0,picture7_neutral.jpg,0
a9692y27lbxt9,2,6,slot1,picture1_threat.jpg,0
a9692y27lbxt9,2,6,slot2,picture9_neutral.jpg,0
a9692y27lbxt9,2,6,slot3,picture5_neutral.jpg,0
a9692y27lbxt9,2,6,slot4,picture4_threat.jpg,0
a9692y27lbxt9,2,6,slot5,picture3_neutral.jpg,0
a9692y27lbxt9,2,6,slot6,picture1_neutral.jpg,0
a9692y27lbxt9,2,6,slot7,picture10_neutral.jpg,1
a9692y27lbxt9,2,6,slot8,picture2_threat.jpg,0
a9692y27lbxt9,2,6,slot9,picture3_threat.jpg,0
a9692y27lbxt9,2,7,slot0,picture7_neutral.jpg,0
a9692y27lbxt9,2,7,slot1,picture1_threat.jpg,0
a9692y27lbxt9,2,7,slot2,picture9_neutral.jpg,0
a9692y27lbxt9,2,7,slot3,picture5_neutral.jpg,0
a9692y27lbxt9,2,7,slot4,picture4_threat.jpg,0
a9692y27lbxt9,2,7,slot5,picture3_neutral.jpg,0
a9692y27lbxt9,2,7,slot6,picture3_threat.jpg,1
a9692y27lbxt9,2,7,slot7,picture10_neutral.jpg,1
a9692y27lbxt9,2,7,slot8,picture2_threat.jpg,0
a9692y27lbxt9,2,7,slot9,picture1_neutral.jpg,1
a9692y27lbxt9,2,8,slot0,picture7_neutral.jpg,0
a9692y27lbxt9,2,8,slot1,picture1_threat.jpg,0
a9692y27lbxt9,2,8,slot2,picture9_neutral.jpg,0
a9692y27lbxt9,2,8,slot3,picture5_neutral.jpg,0
a9692y27lbxt9,2,8,slot4,picture4_threat.jpg,0
a9692y27lbxt9,2,8,slot5,picture2_threat.jpg,0
a9692y27lbxt9,2,8,slot6,picture3_threat.jpg,1
a9692y27lbxt9,2,8,slot7,picture10_neutral.jpg,1
a9692y27lbxt9,2,8,slot8,picture3_neutral.jpg,0
a9692y27lbxt9,2,8,slot9,picture1_neutral.jpg,1
a9692y27lbxt9,2,9,slot0,picture7_neutral.jpg,0
a9692y27lbxt9,2,9,slot1,picture1_threat.jpg,0
a9692y27lbxt9,2,9,slot2,picture9_neutral.jpg,0
a9692y27lbxt9,2,9,slot3,picture5_neutral.jpg,0
a9692y27lbxt9,2,9,slot4,picture3_neutral.jpg,1
a9692y27lbxt9,2,9,slot5,picture2_threat.jpg,0
a9692y27lbxt9,2,9,slot6,picture3_threat.jpg,1
a9692y27lbxt9,2,9,slot7,picture10_neutral.jpg,1
a9692y27lbxt9,2,9,slot8,picture4_threat.jpg,0
a9692y27lbxt9,2,9,slot9,picture1_neutral.jpg,1
a9692y27lbxt9,2,10,slot0,picture7_neutral.jpg,0
a9692y27lbxt9,2,10,slot1,picture1_threat.jpg,0
a9692y27lbxt9,2,10,slot2,picture9_neutral.jpg,0
a9692y27lbxt9,2,10,slot3,picture5_neutral.jpg,0
a9692y27lbxt9,2,10,slot4,picture3_neutral.jpg,1
a9692y27lbxt9,2,10,slot5,picture4_threat.jpg,0
a9692y27lbxt9,2,10,slot6,picture3_threat.jpg,1
a9692y27lbxt9,2,10,slot7,picture10_neutral.jpg,1
a9692y27lbxt9,2,10,slot8,picture2_threat.jpg,0
a9692y27lbxt9,2,10,slot9,picture1_neutral.jpg,1
a9692y27lbxt9,2,11,slot0,picture7_neutral.jpg,0
a9692y27lbxt9,2,11,slot1,picture1_threat.jpg,0
a9692y27lbxt9,2,11,slot2,picture9_neutral.jpg,0
a9692y27lbxt9,2,11,slot3,picture4_threat.jpg,0
a9692y27lbxt9,2,11,slot4,picture3_neutral.jpg,1
a9692y27lbxt9,2,11,slot5,picture5_neutral.jpg,0
a9692y27lbxt9,2,11,slot6,picture3_threat.jpg,1
a9692y27lbxt9,2,11,slot7,picture10_neutral.jpg,1
a9692y27lbxt9,2,11,slot8,picture2_threat.jpg,0
a9692y27lbxt9,2,11,slot9,picture1_neutral.jpg,1
a9692y27lbxt9,2,12,slot0,picture7_neutral.jpg,0
a9692y27lbxt9,2,12,slot1,picture1_threat.jpg,0
a9692y27lbxt9,2,12,slot2,picture5_neutral.jpg,0
a9692y27lbxt9,2,12,slot3,picture4_threat.jpg,0
a9692y27lbxt9,2,12,slot4,picture3_neutral.jpg,1
a9692y27lbxt9,2,12,slot5,picture9_neutral.jpg,1
a9692y27lbxt9,2,12,slot6,picture3_threat.jpg,1
a9692y27lbxt9,2,12,slot7,picture10_neutral.jpg,1
a9692y27lbxt9,2,12,slot8,picture2_threat.jpg,0
a9692y27lbxt9,2,12,slot9,picture1_neutral.jpg,1
a9692y27lbxt9,2,13,slot0,picture7_neutral.jpg,0
a9692y27lbxt9,2,13,slot1,picture5_neutral.jpg,0
a9692y27lbxt9,2,13,slot2,picture1_threat.jpg,0
a9692y27lbxt9,2,13,slot3,picture4_threat.jpg,0
a9692y27lbxt9,2,13,slot4,picture3_neutral.jpg,1
a9692y27lbxt9,2,13,slot5,picture9_neutral.jpg,1
a9692y27lbxt9,2,13,slot6,picture3_threat.jpg,1
a9692y27lbxt9,2,13,slot7,picture10_neutral.jpg,1
a9692y27lbxt9,2,13,slot8,picture2_threat.jpg,0
a9692y27lbxt9,2,13,slot9,picture1_neutral.jpg,1
a9692y27lbxt9,2,14,slot0,picture5_neutral.jpg,1
a9692y27lbxt9,2,14,slot1,picture7_neutral.jpg,0
a9692y27lbxt9,2,14,slot2,picture1_threat.jpg,0
a9692y27lbxt9,2,14,slot3,picture4_threat.jpg,0
a9692y27lbxt9,2,14,slot4,picture3_neutral.jpg,1
a9692y27lbxt9,2,14,slot5,picture9_neutral.jpg,1
a9692y27lbxt9,2,14,slot6,picture3_threat.jpg,1
a9692y27lbxt9,2,14,slot7,picture10_neutral.jpg,1
a9692y27lbxt9,2,14,slot8,picture2_threat.jpg,0
a9692y27lbxt9,2,14,slot9,picture1_neutral.jpg,1
a9692y27lbxt9,2,15,slot0,picture5_neutral.jpg,1
a9692y27lbxt9,2,15,slot1,picture1_threat.jpg,0
a9692y27lbxt9,2,15,slot2,picture7_neutral.jpg,0
a9692y27lbxt9,2,15,slot3,picture4_threat.jpg,0
a9692y27lbxt9,2,15,slot4,picture3_neutral.jpg,1
a9692y27lbxt9,2,15,slot5,picture9_neutral.jpg,1
a9692y27lbxt9,2,15,slot6,picture3_threat.jpg,1
a9692y27lbxt9,2,15,slot7,picture10_neutral.jpg,1
a9692y27lbxt9,2,15,slot8,picture2_threat.jpg,0
a9692y27lbxt9,2,15,slot9,picture1_neutral.jpg,1
a9692y27lbxt9,2,16,slot0,picture5_neutral.jpg,1
a9692y27lbxt9,2,16,slot1,picture1_threat.jpg,0
a9692y27lbxt9,2,16,slot2,picture4_threat.jpg,0
a9692y27lbxt9,2,16,slot3,picture7_neutral.jpg,1
a9692y27lbxt9,2,16,slot4,picture3_neutral.jpg,1
a9692y27lbxt9,2,16,slot5,picture9_neutral.jpg,1
a9692y27lbxt9,2,16,slot6,picture3_threat.jpg,1
a9692y27lbxt9,2,16,slot7,picture10_neutral.jpg,1
a9692y27lbxt9,2,16,slot8,picture2_threat.jpg,0
a9692y27lbxt9,2,16,slot9,picture1_neutral.jpg,1
a9692y27lbxt9,2,17,slot0,picture5_neutral.jpg,1
a9692y27lbxt9,2,17,slot1,picture4_threat.jpg,1
a9692y27lbxt9,2,17,slot2,picture1_threat.jpg,0
a9692y27lbxt9,2,17,slot3,picture7_neutral.jpg,1
a9692y27lbxt9,2,17,slot4,picture3_neutral.jpg,1
a9692y27lbxt9,2,17,slot5,picture9_neutral.jpg,1
a9692y27lbxt9,2,17,slot6,picture3_threat.jpg,1
a9692y27lbxt9,2,17,slot7,picture10_neutral.jpg,1
a9692y27lbxt9,2,17,slot8,picture2_threat.jpg,0
a9692y27lbxt9,2,17,slot9,picture1_neutral.jpg,1
a9692y27lbxt9,2,18,slot0,picture5_neutral.jpg,1
a9692y27lbxt9,2,18,slot1,picture4_threat.jpg,1
a9692y27lbxt9,2,18,slot2,picture2_threat.jpg,1
a9692y27lbxt9,2,18,slot3,picture7_neutral.jpg,1
a9692y27lbxt9,2,18,slot4,picture3_neutral.jpg,1
a9692y27lbxt9,2,18,slot5,picture9_neutral.jpg,1
a9692y27lbxt9,2,18,slot6,picture3_threat.jpg,1
a9692y27lbxt9,2,18,slot7,picture10_neutral.jpg,1
a9692y27lbxt9,2,18,slot8,picture1_threat.jpg,1
a9692y27lbxt9,2,18,slot9,picture1_neutral.jpg,1
a3o0qzq4v2ixt7,2,1,slot0,picture5_neutral.jpg,0
a3o0qzq4v2ixt7,2,1,slot1,picture1_threat.jpg,0
a3o0qzq4v2ixt7,2,1,slot2,picture3_neutral.jpg,0
a3o0qzq4v2ixt7,2,1,slot3,picture2_threat.jpg,0
a3o0qzq4v2ixt7,2,1,slot4,picture7_neutral.jpg,0
a3o0qzq4v2ixt7,2,1,slot5,picture10_neutral.jpg,1
a3o0qzq4v2ixt7,2,1,slot6,picture4_neutral.jpg,0
a3o0qzq4v2ixt7,2,1,slot7,picture4_threat.jpg,0
a3o0qzq4v2ixt7,2,1,slot8,picture9_neutral.jpg,0
a3o0qzq4v2ixt7,2,1,slot9,picture3_threat.jpg,0
a3o0qzq4v2ixt7,2,2,slot0,picture9_neutral.jpg,0
a3o0qzq4v2ixt7,2,2,slot1,picture3_neutral.jpg,0
a3o0qzq4v2ixt7,2,2,slot2,picture1_threat.jpg,0
a3o0qzq4v2ixt7,2,2,slot3,picture7_neutral.jpg,0
a3o0qzq4v2ixt7,2,2,slot4,picture2_threat.jpg,0
a3o0qzq4v2ixt7,2,2,slot5,picture10_neutral.jpg,1
